DataType,Region,Stock,Rear,Race,SmoltAge,Jacks,SmoltYear,Reach,SAR,LCL,UCL,Reference
CWT,SOG,Puntledge,H,Sum,0,Y,1978,,0.8684,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,1987,,0.2927,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,1976,,2.1392,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,1977,,5.9476,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,1990,,0.307,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,1991,,0.1014,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,1988,,0.0898,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,1989,,0.2139,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,1985,,0.2952,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,1986,,0.1011,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,2012,,0.3921,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,2013,,0.2409,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,2014,,0.5159,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,2015,,0.3828,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,1979,,0.9737,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,1980,,0.4084,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,1981,,0.9594,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,1982,,0.3944,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,1983,,0.3159,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,1984,,0.2287,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,1997,,0.1831,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,1998,,0.6605,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,1999,,0.4359,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,2000,,0.2032,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,2001,,0.252,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,2002,,0.2034,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,2003,,0.4154,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,2004,,0.3943,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,1992,,0.0464,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,1993,,0.0383,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,1994,,0.1555,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,1995,,0.0804,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,2010,,0.0984,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,2011,,0.1814,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,2007,,0.2079,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,2008,,0.3492,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,2005,,0.1651,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,2006,,0.4289,,,PSC 2019
CWT,SOG,Puntledge,H,Sum,0,Y,2009,,0.2988,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,2010,,0.8477,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,2011,,1.8063,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,2012,,0.7869,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,2009,,1.3536,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,1978,,0.2364,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,1979,,0.3101,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,1980,,1.1489,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,1981,,0.3744,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,1982,,0.2593,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,1983,,0.3974,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,1984,,1.4395,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,1986,,1.1559,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,1987,,0.8605,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,1988,,0.8879,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,1989,,0.4009,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,1990,,1.0278,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,1991,,0.8797,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,1992,,0.3332,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,1993,,0.3327,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,1994,,0.9921,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,1995,,0.5652,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,1996,,0.1956,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,1997,,0.3955,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,1998,,0.9341,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,1999,,1.6329,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,2000,,1.803,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,2001,,1.3253,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,2002,,1.676,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,2003,,0.3325,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,2004,,0.3592,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,2005,,0.8295,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,2006,,1.1385,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,2007,,0.9852,,,PSC 2019
CWT,WAC,Queets,H,Fall,0,Y,2008,,1.597,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,1983,,1.5549,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,1984,,1.4327,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,1986,,0.4655,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,1987,,0.9359,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,1988,,0.4703,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,1985,,1.7316,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,1981,,1.1302,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,1982,,2.835,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,2010,,0.1127,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,2011,,0.1051,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,2012,,0.1559,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,2013,,0.4426,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,2014,,0.5555,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,1976,,0.7901,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,1977,,3.3018,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,1978,,0.9693,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,1979,,1.8069,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,1980,,0.8971,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,1995,,0.3003,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,1996,,0.3283,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,1997,,0.6006,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,1998,,0.6657,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,1999,,0.4649,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,2000,,0.3455,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,2001,,0.3058,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,1989,,0.4345,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,1990,,0.0826,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,1991,,0.2326,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,1992,,0.2728,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,1993,,0.1131,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,1994,,0.2592,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,2008,,0.2311,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,2009,,0.3187,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,2005,,0.2076,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,2002,,0.4209,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,2003,,0.3106,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,2004,,0.3615,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,2006,,0.2995,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,2007,,0.0558,,,PSC 2019
CWT,SOG,Quinsam,H,Fall,0,Y,1975,,3.2611,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,1981,,1.8814,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,1985,,1.6166,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,1982,,1.3371,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,1983,,0.6735,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,1984,,0.05,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,1980,,2.4547,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,2007,,0.2878,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,2008,,1.6261,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,1979,,2.7194,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,2010,,0.1287,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,2011,,0.6832,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,2012,,0.0887,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,2009,,0.39,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,1974,,1.3108,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,1975,,7.7719,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,1976,,3.9583,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,1977,,4.9247,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,1978,,1.2471,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,1992,,0.4319,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,1993,,0.0112,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,1994,,0.8312,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,1995,,1.6499,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,1996,,0.1542,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,1997,,0.0567,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,1998,,0.026,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,1986,,1.5188,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,1987,,3.3984,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,1988,,3.5412,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,1989,,4.7568,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,1990,,3.7172,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,1991,,2.0615,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,2005,,0.2287,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,2006,,1.1488,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,2002,,2.5371,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,1999,,1.3071,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,2000,,1.8807,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,2001,,1.4527,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,2014,,1.099,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,2003,,1.0256,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,2004,,1.8212,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,2013,,1.7913,,,PSC 2019
CWT,WCVI,Robertson,H,Fall,0,Y,2015,,1.1201,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,2007,,0.2774,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,2008,,1.3112,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,2009,,0.4064,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,2010,,1.1325,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,2011,,0.6282,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,1976,,2.2528,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,1980,,4.6035,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,1986,,0.2807,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,1987,,2.2452,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,1988,,0.5955,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,1989,,0.3029,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,1990,,0.2864,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,1991,,1.0046,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,1992,,0.3834,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,1993,,0.3447,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,1994,,0.6728,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,1995,,0.9654,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,1996,,0.1187,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,1997,,0.1196,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,1998,,0.18,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,1999,,1.4923,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,2000,,0.6185,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,2001,,0.2158,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,2002,,0.3675,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,2003,,0.4475,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,2004,,1.062,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,2005,,0.4456,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,2006,,1.4826,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,2012,,1.2331,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,2013,,0.2127,,,PSC 2019
CWT,PS,Samish,H,Sum/Fall,0,Y,1975,,5.5464,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,1988,,1.2476,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,1992,,0.314,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,1989,,0.4962,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,1990,,0.3722,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,1991,,2.9322,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,1987,,1.6682,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,2012,,0.9136,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,2013,,0.6643,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,1986,,1.6991,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,2015,,1.0184,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,2014,,0.5542,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,1985,,2.37,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,1997,,1.168,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,1998,,0.2569,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,1999,,2.4095,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,2000,,1.8084,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,2001,,1.4298,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,2002,,0.8685,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,2003,,1.5355,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,2004,,0.3337,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,2005,,0.3303,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,1993,,1.2065,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,1994,,0.7923,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,1995,,1.1508,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,1996,,0.9801,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,2010,,0.5126,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,2011,,2.1911,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,2007,,1.0501,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,2008,,0.8055,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,2009,,0.3928,,,PSC 2019
CWT,SOG,Lower Shuswap,H,Sum,0,Y,2006,,1.401,,,PSC 2019
CWT,PS,Skagit,H,Spr,0,Y,1987,,0.2796,,,PSC 2019
CWT,PS,Skagit,H,Spr,0,Y,2004,,0.703,,,PSC 2019
CWT,PS,Skagit,H,Spr,0,Y,2005,,0.7454,,,PSC 2019
CWT,PS,Skagit,H,Spr,0,Y,2006,,1.0944,,,PSC 2019
CWT,PS,Skagit,H,Spr,0,Y,2007,,0.3728,,,PSC 2019
CWT,PS,Skagit,H,Spr,0,Y,1995,,0.3094,,,PSC 2019
CWT,PS,Skagit,H,Spr,0,Y,1996,,0.493,,,PSC 2019
CWT,PS,Skagit,H,Spr,0,Y,1997,,0.2757,,,PSC 2019
CWT,PS,Skagit,H,Spr,0,Y,1998,,1.7053,,,PSC 2019
CWT,PS,Skagit,H,Spr,0,Y,1999,,0.53,,,PSC 2019
CWT,PS,Skagit,H,Spr,0,Y,2000,,1.0604,,,PSC 2019
CWT,PS,Skagit,H,Spr,0,Y,2001,,0.555,,,PSC 2019
CWT,PS,Skagit,H,Spr,0,Y,2002,,0.2726,,,PSC 2019
CWT,PS,Skagit,H,Spr,0,Y,2003,,0.4084,,,PSC 2019
CWT,PS,Skagit,H,Spr,0,Y,2009,,0.8773,,,PSC 2019
CWT,PS,Skagit,H,Spr,0,Y,2010,,0.7522,,,PSC 2019
CWT,PS,Skagit,H,Spr,0,Y,2011,,0.5724,,,PSC 2019
CWT,PS,Skagit,H,Spr,0,Y,2008,,0.4399,,,PSC 2019
CWT,PS,Skagit,H,Spr,0,Y,2013,,0.5304,,,PSC 2019
CWT,PS,Skagit,H,Spr,0,Y,2014,,0.4217,,,PSC 2019
CWT,PS,Skagit,H,Spr,0,Y,2012,,0.4532,,,PSC 2019
CWT,PS,Skagit,H,Spr,1,Y,1984,,0.5388,,,PSC 2019
CWT,PS,Skagit,H,Spr,1,Y,1985,,0.2222,,,PSC 2019
CWT,PS,Skagit,H,Spr,1,Y,1986,,0.5846,,,PSC 2019
CWT,PS,Skagit,H,Spr,1,Y,1983,,1.4879,,,PSC 2019
CWT,PS,Skagit,H,Spr,1,Y,1996,,0.4992,,,PSC 2019
CWT,PS,Skagit,H,Spr,1,Y,1997,,1.3964,,,PSC 2019
CWT,PS,Skagit,H,Spr,1,Y,1998,,0.3383,,,PSC 2019
CWT,PS,Skagit,H,Spr,1,Y,1999,,0.3388,,,PSC 2019
CWT,PS,Skagit,H,Spr,1,Y,1987,,2.8901,,,PSC 2019
CWT,PS,Skagit,H,Spr,1,Y,1988,,0.6488,,,PSC 2019
CWT,PS,Skagit,H,Spr,1,Y,1989,,0.9593,,,PSC 2019
CWT,PS,Skagit,H,Spr,1,Y,1992,,1.0064,,,PSC 2019
CWT,PS,Skagit,H,Spr,1,Y,1995,,0.4141,,,PSC 2019
CWT,PS,Skagit,H,Spr,1,Y,2009,,0.9699,,,PSC 2019
CWT,PS,Skagit,H,Spr,1,Y,2010,,1.6473,,,PSC 2019
CWT,PS,Skagit,H,Spr,1,Y,2011,,0.5378,,,PSC 2019
CWT,PS,Skagit,H,Spr,1,Y,2012,,0.9373,,,PSC 2019
CWT,PS,Skagit,H,Spr,1,Y,2000,,0.2209,,,PSC 2019
CWT,PS,Skagit,H,Spr,1,Y,2001,,2.138,,,PSC 2019
CWT,PS,Skagit,H,Spr,1,Y,2002,,1.8916,,,PSC 2019
CWT,PS,Skagit,H,Spr,1,Y,2003,,1.5435,,,PSC 2019
CWT,PS,Skagit,H,Spr,1,Y,2004,,1.9041,,,PSC 2019
CWT,PS,Skagit,H,Spr,1,Y,2005,,0.7075,,,PSC 2019
CWT,PS,Skagit,H,Spr,1,Y,2006,,1.8733,,,PSC 2019
CWT,PS,Skagit,H,Spr,1,Y,2007,,0.4855,,,PSC 2019
CWT,PS,Skagit,H,Spr,1,Y,2008,,0.5512,,,PSC 2019
CWT,PS,Skykomish,H,Sum/Fall,0,Y,2011,,0.1781,,,PSC 2019
CWT,PS,Skykomish,H,Sum/Fall,0,Y,2012,,0.2238,,,PSC 2019
CWT,PS,Skykomish,H,Sum/Fall,0,Y,2013,,0.3305,,,PSC 2019
CWT,PS,Skykomish,H,Sum/Fall,0,Y,2001,,0.3199,,,PSC 2019
CWT,PS,Skykomish,H,Sum/Fall,0,Y,2002,,0.2303,,,PSC 2019
CWT,PS,Skykomish,H,Sum/Fall,0,Y,2003,,0.3008,,,PSC 2019
CWT,PS,Skykomish,H,Sum/Fall,0,Y,2004,,0.4269,,,PSC 2019
CWT,PS,Skykomish,H,Sum/Fall,0,Y,2005,,0.7267,,,PSC 2019
CWT,PS,Skykomish,H,Sum/Fall,0,Y,2006,,0.1577,,,PSC 2019
CWT,PS,Skykomish,H,Sum/Fall,0,Y,2007,,0.1914,,,PSC 2019
CWT,PS,Skykomish,H,Sum/Fall,0,Y,2008,,0.2107,,,PSC 2019
CWT,PS,Skykomish,H,Sum/Fall,0,Y,2009,,0.5236,,,PSC 2019
CWT,PS,Skykomish,H,Sum/Fall,0,Y,2010,,0.433,,,PSC 2019
CWT,WAC,Sooes,H,Fall,0,Y,1992,,0.0268,,,PSC 2019
CWT,WAC,Sooes,H,Fall,0,Y,1995,,0.0675,,,PSC 2019
CWT,WAC,Sooes,H,Fall,0,Y,1996,,0.1371,,,PSC 2019
CWT,WAC,Sooes,H,Fall,0,Y,1993,,0.1715,,,PSC 2019
CWT,WAC,Sooes,H,Fall,0,Y,1994,,0.1806,,,PSC 2019
CWT,WAC,Sooes,H,Fall,0,Y,1986,,0.0939,,,PSC 2019
CWT,WAC,Sooes,H,Fall,0,Y,1987,,0.0734,,,PSC 2019
CWT,WAC,Sooes,H,Fall,0,Y,1988,,0.356,,,PSC 2019
CWT,WAC,Sooes,H,Fall,0,Y,1990,,0.5919,,,PSC 2019
CWT,WAC,Sooes,H,Fall,0,Y,1991,,0.1678,,,PSC 2019
CWT,WAC,Sooes,H,Fall,0,Y,2005,,0.0041,,,PSC 2019
CWT,WAC,Sooes,H,Fall,0,Y,2006,,0.2126,,,PSC 2019
CWT,WAC,Sooes,H,Fall,0,Y,2007,,0.0425,,,PSC 2019
CWT,WAC,Sooes,H,Fall,0,Y,2008,,0.6524,,,PSC 2019
CWT,WAC,Sooes,H,Fall,0,Y,2009,,0.2727,,,PSC 2019
CWT,WAC,Sooes,H,Fall,0,Y,1997,,0.0406,,,PSC 2019
CWT,WAC,Sooes,H,Fall,0,Y,1998,,0.0919,,,PSC 2019
CWT,WAC,Sooes,H,Fall,0,Y,1999,,0.2911,,,PSC 2019
CWT,WAC,Sooes,H,Fall,0,Y,2000,,0.3333,,,PSC 2019
CWT,WAC,Sooes,H,Fall,0,Y,2001,,0.4272,,,PSC 2019
CWT,WAC,Sooes,H,Fall,0,Y,2002,,0.2915,,,PSC 2019
CWT,WAC,Sooes,H,Fall,0,Y,2003,,0.034,,,PSC 2019
CWT,WAC,Sooes,H,Fall,0,Y,2004,,0.0225,,,PSC 2019
CWT,WAC,Sooes,H,Fall,0,Y,2010,,0.1548,,,PSC 2019
CWT,WAC,Sooes,H,Fall,0,Y,2011,,0.2373,,,PSC 2019
CWT,WAC,Sooes,H,Fall,0,Y,2012,,0.7378,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,1977,,1.075,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,1980,,1.8358,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,1981,,0.2452,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,1978,,1.324,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,1979,,1.4561,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,1976,,1.1551,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,1991,,0.1665,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,1992,,0.1832,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,1993,,0.1856,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,1994,,0.2304,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,1982,,0.452,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,1983,,1.5427,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,1984,,0.1689,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,1985,,0.0495,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,1986,,0.1398,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,1987,,0.4915,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,1988,,0.3609,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,1989,,0.5857,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,1990,,0.6235,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,2004,,0.1896,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,2005,,0.0736,,,PSC 2019
